Date,AQI_lag1,AQI_lag2,AQI_lag3,AQI_lag7,AQI_3d_avg,AQI_7d_avg,Pm2.5_lag1,Pm2.5_lag2,Pm2.5_lag3,Pm2.5_3d_avg,Pm10_lag1,Pm10_lag2,Pm10_lag3,Pm10_3d_avg,No2_lag1,No2_lag2,No2_3d_avg,So2_lag1,So2_3d_avg,Co_lag1,Co_3d_avg,wind_pm25,temp_humidity,sin_day,cos_day,day_of_week,AQI_target
9/26/2020,242,122,192,480,219.6666667,222.1428571,32.92,194.23,39.4,134.9333333,72.61,268.26,187.55,186.4466667,72.33,54.18,71.56333333,43.89,30.64,2.51,6.146666667,576.5549999,4455.615702,-0.997917161,-0.064508449,5,295
9/27/2020,295,242,122,385,314,225,177.65,32.92,194.23,101.03,218.47,72.61,268.26,158.11,88.18,72.33,57.53,45.6,42.71333333,7.47,4.806666667,301.1105455,4445.709091,-0.998879716,-0.047321388,6,405
9/28/2020,405,295,242,85,250.3333333,220.1428571,92.52,177.65,32.92,128.1633333,183.25,218.47,72.61,188.87,12.08,88.18,66.30333333,38.65,29.57666667,4.44,5.416666667,382.4523636,3856.036363,-0.999546281,-0.030120305,0,51
9/29/2020,51,405,295,234,212,212.4285714,114.32,92.52,177.65,104.1733333,164.89,183.25,218.47,173.7066667,98.65,12.08,57.63,4.48,29.87666667,4.34,3.71,326.6472727,3040.109091,-0.999916659,-0.012910296,1,180
9/30/2020,180,51,405,192,203,239,105.68,114.32,92.52,105.6,172.98,164.89,183.25,192.6033333,62.16,98.65,72.65,46.5,24.19,2.35,2.793333333,352.88,2292.984298,-0.99999074,0.004303538,2,378
10/1/2020,378,180,51,122,242,245.5714286,96.8,105.68,114.32,74.76666667,239.94,172.98,164.89,155.5766667,57.14,62.16,67.68666667,21.59,37.36,1.69,3.346666667,67.24527273,2410.664463,-0.999768502,0.021516097,3,168
10/2/2020,168,378,180,242,321.6666667,270.8571429,21.82,96.8,105.68,52.93,53.81,239.94,172.98,183.23,83.76,57.14,61.24333333,43.99,27.23666667,6,4.786666667,117.2233636,2589.354546,-0.999250011,0.038722281,4,419
10/3/2020,419,168,378,295,204.3333333,232.4285714,40.17,21.82,96.8,29.96,255.94,53.81,239.94,179.38,42.83,83.76,65.73,16.13,33.33666667,6.67,7.05,80.62745455,2864.917355,-0.998435421,0.05591699,5,26
10/4/2020,26,419,168,405,181.6666667,188.8571429,27.89,40.17,21.82,63.90666667,228.39,255.94,53.81,253.3166667,70.6,42.83,66.31333333,39.89,31.24666667,8.48,5.676666667,359.7381818,2753.408264,-0.997324973,0.07309513,6,100
10/5/2020,100,26,419,51,53,186.2857143,123.66,27.89,40.17,96.2,275.62,228.39,255.94,187.1933333,85.51,70.6,68.6,37.72,27.78333333,1.88,4.236666667,393.7072728,2808.4,-0.995918996,0.09025161,0,33
10/6/2020,33,100,26,180,126.6666667,195.8571429,137.05,123.66,27.89,107.6166667,57.57,275.62,228.39,183.15,49.69,85.51,71.20333333,5.74,26.02333333,2.35,4.536666667,172.2972727,2980.041323,-0.994217907,0.107381347,1,247
10/7/2020,247,33,100,378,121.3333333,153.8571429,62.14,137.05,123.66,93.69,216.26,57.57,275.62,178.17,78.41,49.69,45.31333333,34.61,19.70666667,9.38,7.22,269.4596364,3729.272727,-0.992222209,0.124479264,2,84
10/8/2020,84,247,33,168,195,166.1428571,81.88,62.14,137.05,101.4333333,260.68,216.26,57.57,210.71,7.84,78.41,53.49666667,18.77,31.15333333,9.93,7.223333333,585.7505455,4369.552066,-0.989932495,0.141540295,3,254
10/9/2020,254,84,247,419,266.6666667,172.2857143,160.28,81.88,62.14,117,155.19,260.68,216.26,195.17,74.24,7.84,58.81333333,40.08,34.87666667,2.36,6.563333333,375.9927273,4589.520661,-0.987349442,0.158559385,4,462
10/10/2020,462,254,84,26,345,214.1428571,108.84,160.28,81.88,119.1566667,169.64,155.19,260.68,173.6633333,94.36,74.24,67.44666667,45.78,35.57,7.4,5.546666667,352.5968182,4669.586776,-0.984473817,0.17553149,5,319
10/11/2020,319,462,254,100,337.3333333,232.8571429,88.35,108.84,160.28,106.23,196.16,169.64,155.19,183.24,33.74,94.36,74.65,20.85,38.86666667,6.88,7.426666667,349.0363637,4586.578512,-0.98130647,0.192451582,6,231
10/12/2020,231,319,462,33,222,244.7142857,121.5,88.35,108.84,109.3966667,183.92,196.16,169.64,133.9633333,95.85,33.74,49.63,49.97,37.07666667,8,5.52,332.4278182,3352.615703,-0.977848342,0.209314646,0,116
10/13/2020,116,231,319,247,139,219.4285714,118.34,121.5,88.35,91.46333333,21.81,183.92,196.16,155.32,19.3,95.85,41.29333333,40.41,35.68333333,1.68,4.513333333,95.79772728,2772.645455,-0.974100455,0.226115686,1,70
10/14/2020,70,116,231,84,180.3333333,258.1428571,34.55,118.34,121.5,69.66333333,260.23,21.81,183.92,153.1733333,8.73,19.3,17.25333333,16.67,31.72333333,3.86,3.6,151.47,2696.203306,-0.970063922,0.242849722,2,355
10/15/2020,355,70,116,254,199.6666667,246.7142857,56.1,34.55,118.34,80.04,177.48,260.23,21.81,224.1533333,23.73,8.73,24.83,38.09,21.29333333,5.26,6.29,423.9512727,2797.177686,-0.965739938,0.259511797,3,174
10/16/2020,174,355,70,462,337.3333333,249.7142857,149.47,56.1,34.55,88.83,234.75,177.48,260.23,192.3766667,42.03,23.73,43.14,9.12,21.44666667,9.75,6.196666667,223.1887273,3001.930909,-0.961129784,0.276096973,4,483
10/17/2020,483,174,355,319,298,238,60.92,149.47,56.1,81.50666667,164.9,234.75,177.48,176.74,63.66,42.03,64.97666667,17.13,23.30333333,3.58,4.566666667,99.59754545,3239.928099,-0.956234827,0.292600336,5,237
10/18/2020,237,483,174,231,253,210.5714286,34.13,60.92,149.47,79.64,130.57,164.9,234.75,176.9533333,89.24,63.66,61.06,43.66,29.75,0.37,2.153333333,498.3133637,4026.74876,-0.951056516,0.309016994,6,39
10/19/2020,39,237,483,116,252,262.5714286,143.87,34.13,60.92,64.92666667,235.39,130.57,164.9,202.4233333,30.28,89.24,51.51,28.46,31.44333333,2.51,2.57,50.18745455,4332.12562,-0.945596387,0.325342085,0,480
10/20/2020,480,39,237,70,190,259.8571429,16.78,143.87,34.13,59.42,241.31,235.39,130.57,167.3,35.01,30.28,24.96333333,22.21,28.37666667,4.83,4.556666667,48.34745454,4245.495868,-0.939856058,0.341570769,1,51
10/21/2020,51,480,39,355,288.3333333,256.8571429,17.61,16.78,143.87,37.3,25.2,241.31,235.39,105.7433333,9.6,35.01,42.82,34.46,23.73,6.33,4.31,224.779,4431.914049,-0.933837229,0.357698239,2,334
10/22/2020,334,51,480,174,285.3333333,299.2857143,77.51,17.61,16.78,45.69333333,50.72,25.2,241.31,44.53333333,83.85,9.6,47.02,14.52,21.79333333,1.77,3.47,286.0909091,4580.952066,-0.927541684,0.373719715,3,471
10/23/2020,471,334,51,483,301.6666667,244.5714286,41.96,77.51,17.61,71.99333333,57.68,50.72,25.2,86.88666667,47.61,83.85,70.93333333,16.4,15.23666667,2.31,2.723333333,301.1112,4565.990082,-0.920971288,0.38963045,4,100
10/24/2020,100,471,334,237,296.6666667,256.2857143,96.51,41.96,77.51,63.67666667,152.26,57.68,50.72,79.28,81.34,47.61,73.41666667,14.79,15.57,4.09,3.44,207.8509091,4472.568595,-0.914127988,0.405425728,5,319
10/25/2020,319,100,471,39,286.3333333,313.5714286,52.56,96.51,41.96,82.12666667,27.9,152.26,57.68,154.4766667,91.3,81.34,61.87,15.52,13.09666667,3.92,5.75,490.9731818,4256.816529,-0.907013813,0.421100871,6,440
10/26/2020,440,319,100,480,319.3333333,273.4285714,97.31,52.56,96.51,74.65333333,283.27,27.9,152.26,183.87,12.97,91.3,58.82333333,8.98,22.61666667,9.24,4.873333333,461.3786363,1075.544628,-0.89963087,0.436651232,0,199
10/27/2020,199,440,319,51,274,292.2857143,74.09,97.31,52.56,118.8066667,240.44,283.27,27.9,242.39,72.2,12.97,51.66666667,43.35,28.91,1.46,6.41,729.9879999,1324.214876,-0.891981346,0.452072204,1,183
10/28/2020,183,199,440,334,176.3333333,265.5714286,185.02,74.09,97.31,145.38,203.46,240.44,283.27,188.2766667,69.83,72.2,68.00666667,34.4,34.32333333,8.53,4.16,500.5120909,2229.929752,-0.88406751,0.467359217,2,147
10/29/2020,147,183,199,471,151.6666667,216.1428571,177.03,185.02,74.09,129.31,120.93,203.46,240.44,125.0433333,61.99,69.83,51.63,25.22,25.95,2.49,6.843333333,79.52218183,2170.844628,-0.875891705,0.482507742,3,125
10/30/2020,125,147,183,100,136.3333333,221.4285714,25.88,177.03,185.02,74.86666667,50.74,120.93,203.46,136.8266667,23.07,61.99,59.73666667,18.23,28.46333333,9.51,5.79,59.94327274,2254.954546,-0.867456355,0.497513289,4,137
10/31/2020,137,125,147,319,239.3333333,241,21.69,25.88,177.03,64.50333333,238.81,50.74,120.93,179.5866667,94.15,23.07,57.62666667,41.94,22.51666667,5.37,7.616666667,435.1665455,2357.350413,-0.858763958,0.512371412,5,456
11/1/2020,456,137,125,440,256,203.1428571,145.94,21.69,25.88,82.86333333,249.21,238.81,50.74,194.28,55.66,94.15,82.88333333,7.38,19.87333333,7.97,7.04,206.08,2341.61157,-0.849817092,0.527077709,6,175
11/2/2020,175,456,137,199,324,223.4285714,80.96,145.94,21.69,92.15666667,94.82,249.21,238.81,153.6833333,98.84,55.66,82.89666667,10.3,19.03,7.78,7.336666667,130.2339091,3062.842975,-0.840618406,0.541627821,0,341
11/3/2020,341,175,456,183,259.6666667,234.8571429,49.57,80.96,145.94,53.25333333,117.02,94.82,249.21,105.13,94.19,98.84,77.94,39.41,23.64333333,6.26,4.75,70.94918181,3705.145454,-0.831170626,0.556017437,1,263
11/4/2020,263,341,175,147,336.3333333,271.7142857,29.23,49.57,80.96,79.62333333,103.55,117.02,94.82,152.75,40.79,94.19,53.87,21.22,33.47,0.21,2.533333333,507.8584546,2851.985124,-0.821476553,0.570242293,2,405
11/5/2020,405,263,341,125,312.6666667,292.4285714,160.07,29.23,49.57,98.07666667,237.68,103.55,117.02,205.7766667,26.63,40.79,46.45666667,39.78,26.66666667,1.13,2.68,310.9743637,2228.995041,-0.811539059,0.584298174,3,270
11/6/2020,270,405,263,137,348.3333333,325.7142857,104.93,160.07,29.23,143.9766667,276.1,237.68,103.55,182.4033333,71.95,26.63,44.40333333,19,21.84333333,6.7,4.546666667,828.5798182,3693.264462,-0.801361088,0.598180914,4,370
11/8/2020,370,270,405,456,376,330.2857143,166.93,104.93,160.07,137.4533333,33.43,276.1,237.68,160.3,34.63,71.95,43.73,6.75,12.26,5.81,6.54,822.5636364,3195.974381,-0.780295851,0.625410573,6,488
11/9/2020,488,370,270,175,335,326.2857143,140.5,166.93,104.93,110.0633333,171.37,33.43,276.1,77.46333333,24.61,34.63,36.97333333,11.03,7.75,7.11,4.953333333,63.93490909,2428.317356,-0.769414827,0.638749422,0,147
11/10/2020,147,488,370,341,284.6666667,308.8571429,22.76,140.5,166.93,94.62,27.59,171.37,33.43,153.82,51.68,24.61,27.21,5.47,17.88,1.94,3.383333333,369.4745455,2184.136364,-0.758305808,0.651898996,1,219
11/11/2020,219,147,488,263,197.6666667,303.7142857,120.6,22.76,140.5,103.0233333,262.5,27.59,171.37,144.07,5.34,51.68,51.90333333,37.14,22.17666667,1.1,1.506666667,448.9234545,2438.429752,-0.746972088,0.664855398,2,227
11/12/2020,227,219,147,405,177.6666667,258.2857143,165.71,120.6,22.76,115.0233333,142.12,262.5,27.59,169.2466667,98.69,5.34,58.05,23.92,29.05333333,1.48,2.296666667,149.0367273,2501.323141,-0.735417023,0.677614789,3,87
11/13/2020,87,227,219,270,214,266.5714286,58.76,165.71,120.6,83.57333333,103.12,142.12,262.5,108.75,70.12,98.69,67.08666667,26.1,18.38666667,4.31,2.1,106.6704546,2974.53719,-0.723644038,0.690173388,4,328
11/14/2020,328,87,227,370,260,265.8571429,26.25,58.76,165.71,56.34,81.01,103.12,142.12,126.03,32.45,70.12,52.64333333,5.14,20.60666667,0.51,2.476666667,300.9085455,2964.027273,-0.711656622,0.702527474,5,365
11/15/2020,365,328,87,488,343.3333333,244.2857143,84.01,26.25,58.76,100.4966667,193.96,81.01,103.12,166.81,55.36,32.45,57.68333333,30.58,25.26,2.61,2.693333333,563.2592726,1968.932232,-0.699458327,0.714673386,6,337
11/16/2020,337,365,328,147,372,282.4285714,191.23,84.01,26.25,110.4233333,225.46,193.96,81.01,167.41,85.24,55.36,71.32333333,40.06,25.96,4.96,3.14,207.8203636,1735.363636,-0.687052767,0.726607525,0,414
11/17/2020,414,337,365,219,329,284.8571429,56.03,191.23,84.01,105.87,82.81,225.46,193.96,147.06,73.37,85.24,86.14666667,7.24,17.61666667,1.85,2.43,237.9109091,2194.045455,-0.674443619,0.738326354,1,236
11/18/2020,236,414,337,227,219.3333333,253.5714286,70.35,56.03,191.23,92.32333333,132.91,82.81,225.46,121.53,99.83,73.37,86.79,5.55,18.51666667,0.48,3.933333333,602.36,3682.698347,-0.661634618,0.749826401,2,8
11/19/2020,8,236,414,87,185.6666667,285.8571429,150.59,70.35,56.03,96.99666667,148.87,132.91,82.81,121.39,87.17,99.83,76.56666667,42.76,30.95333333,9.47,6.45,215.2445455,3776.928099,-0.648629561,0.761104259,3,313
11/20/2020,313,8,236,328,183.3333333,271.7142857,70.05,150.59,70.35,121.3966667,82.39,148.87,132.91,113.9633333,42.7,87.17,47.77666667,44.55,43.68666667,9.4,6.806666667,370.62,3107.629752,-0.635432301,0.772156584,4,229
11/21/2020,229,313,8,365,196,226.1428571,143.55,70.05,150.59,105.8433333,110.63,82.39,148.87,136.4733333,13.46,42.7,39.98333333,43.75,36.94333333,1.55,4.65,341.0793637,2722.435538,-0.622046748,0.782980104,5,46
11/22/2020,46,229,313,337,248.3333333,245.1428571,103.93,143.55,70.05,114.0866667,216.4,110.63,82.39,183.55,63.79,13.46,43.55666667,22.53,27.03666667,3,2.286666667,261.0758182,2770.704132,-0.60847687,0.793571609,6,470
11/24/2020,470,46,229,414,294.3333333,238.4285714,94.78,103.93,143.55,113.54,223.62,216.4,110.63,179.03,53.42,63.79,43.01666667,14.83,25.19,2.31,4.623333333,427.0200909,3198.666942,-0.580800273,0.814046094,1,367
11/25/2020,367,470,46,236,342.6666667,232,141.91,94.78,103.93,130.22,97.07,223.62,216.4,199.76,11.84,53.42,54.46333333,38.21,32.70666667,8.56,4.59,582.2865455,3353.792562,-0.566701756,0.823923006,2,191
11/27/2020,191,367,470,8,214,242.8571429,153.97,141.91,94.78,154.98,278.59,97.07,223.62,187.5833333,98.13,11.84,52.78,45.08,35.37333333,2.9,4.346666667,862.206,1155.173554,-0.538005172,0.842941537,4,84
11/28/2020,84,191,367,313,127.3333333,213.4285714,169.06,153.97,141.91,119.88,187.09,278.59,97.07,171.0366667,48.37,98.13,63.12666667,22.83,30.71333333,1.58,2.036666667,138.4523636,1324.904132,-0.523415607,0.852077521,5,107
11/29/2020,107,84,191,229,154.3333333,219.5714286,36.61,169.06,153.97,108.12,47.43,187.09,278.59,118.5233333,42.88,48.37,57.50333333,24.23,29.67,1.63,2.483333333,436.995,1498.971901,-0.508670944,0.860961016,6,272
11/30/2020,272,107,84,46,147.6666667,222.1428571,118.69,36.61,169.06,99.10666667,121.05,47.43,187.09,98.14333333,81.26,42.88,74.47,41.95,32.40666667,4.24,4.74,442.8441818,1599.064463,-0.49377555,0.869589389,0,64
12/1/2020,64,272,107,470,145.6666667,169.4285714,142.02,118.69,36.61,119.8366667,125.95,121.05,47.43,159.5066667,99.27,81.26,93.1,31.04,38.38,8.35,5.586666667,349.3927272,1679.535,-0.47873384,0.877960085,1,101
12/2/2020,101,64,272,367,116.3333333,143.2857143,98.8,142.02,118.69,134.0566667,231.52,125.95,121.05,204.7133333,98.77,99.27,72.6,42.15,34.19666667,4.17,5.083333333,743.6768182,1673.310744,-0.463550271,0.886070622,2,184
12/3/2020,184,101,64,191,232,174.7142857,161.35,98.8,142.02,152.2333333,256.67,231.52,125.95,213.9633333,19.76,98.77,61.61333333,29.4,27.21,2.73,2.5,1038.141364,1102.543802,-0.448229342,0.893918597,3,411
12/4/2020,411,184,101,84,270.6666667,193.7142857,196.55,161.35,98.8,138.0166667,153.7,256.67,231.52,153.3,66.31,19.76,39.93,10.08,14.02333333,0.6,3.6,197.5459091,1190.851239,-0.432775593,0.901501684,4,217
12/5/2020,217,411,184,107,275.3333333,206.7142857,56.15,196.55,161.35,137.5766667,49.53,153.7,256.67,166.3433333,33.72,66.31,65.1,2.59,15.77666667,7.47,5.603333333,410.2587273,1348.710744,-0.417193603,0.908817637,5,198
12/6/2020,198,217,411,272,212.3333333,199.5714286,160.03,56.15,196.55,114.9366667,295.8,49.53,153.7,185.5966667,95.27,33.72,57.72,34.66,18.38333333,8.74,7.5,316.8975455,1476.273553,-0.401487989,0.915864288,6,222
12/7/2020,222,198,217,64,186.6666667,210.4285714,128.63,160.03,56.15,140.3266667,211.46,295.8,49.53,215.1333333,44.17,95.27,75.32,17.9,28.26333333,6.29,7.63,630.3243637,1345.943802,-0.385663406,0.922639549,0,140
12/8/2020,140,222,198,101,206,232.5714286,132.32,128.63,160.03,144.08,138.14,211.46,295.8,164.7366667,86.52,44.17,62.85,32.23,23.74333333,7.86,8,789.3614166,1039.054546,-0.369724543,0.929141411,1,256
12/9/2020,256,140,222,184,236.6666667,251.1428571,171.29,132.32,128.63,159.7933333,144.61,138.14,211.46,164.0633333,57.86,86.52,69.20666667,21.1,24.41,9.85,8.283333333,517.0567501,1673.955555,-0.353676122,0.935367949,2,314
12/10/2020,314,256,140,411,309,243.4285714,175.77,171.29,132.32,167.55,209.44,144.61,138.14,215.17,63.24,57.86,68.52666667,19.9,16.12333333,7.14,6.77,565.3103333,3153.7,-0.3375229,0.941317318,3,357
12/11/2020,357,314,256,217,282.6666667,237.7142857,155.59,175.77,171.29,159.3233333,291.46,209.44,144.61,220.0666667,84.48,63.24,74.50333333,7.37,12.28333333,3.32,5.506666667,566.892,3363.222917,-0.321269662,0.946987753,4,177
12/12/2020,177,357,314,198,277.6666667,252.1428571,146.61,155.59,175.77,127.41,159.3,291.46,209.44,200.3266667,75.79,84.48,77.07666667,9.58,13.75666667,6.06,5.273333333,428.8274166,3657.440972,-0.304921225,0.952377576,5,299
12/13/2020,299,177,357,222,323.3466667,291.0057143,80.03,146.61,155.59,132.2366667,150.22,159.3,291.46,119.1533333,70.96,75.79,52.98,24.32,22.29333333,6.44,5.26,549.8929999,2102.666667,-0.288482433,0.957485188,6,494.04
12/14/2020,494.04,299,177,140,385.0133333,322.72,170.07,80.03,146.61,131.7766667,47.94,150.22,159.3,131.59,12.19,70.96,51.26333333,32.98,31.24666667,3.28,3.863333333,813.288,2805.629167,-0.271958158,0.962309077,0,362
12/15/2020,362,494.04,299,256,434.3466667,350.0057143,145.23,170.07,80.03,145.68,196.61,47.94,150.22,104.9666667,70.64,12.19,52.60333333,36.44,29.79666667,1.87,3.416666667,540.7285,1897.466666,-0.255353295,0.966847814,1,447
12/16/2020,447,362,494.04,314,318.6666667,326.1485714,121.74,145.23,170.07,152.3933333,70.35,196.61,47.94,155.1833333,74.98,70.64,52.19333333,19.97,34.15333333,5.1,2.706666667,629.2780833,1876.958334,-0.238672766,0.971100052,2,147
12/17/2020,147,447,362,357,256.3333333,300.1485714,190.21,121.74,145.23,123.34,198.59,70.35,196.61,142.5933333,10.96,74.98,50.79666667,46.05,35.5,1.15,3.776666667,280.6716666,2984.1,-0.221921513,0.975064532,3,175
12/18/2020,175,147,447,177,140.3333333,289.0057143,58.07,190.21,121.74,122.4066667,158.84,198.59,70.35,199.4133333,66.45,10.96,56.37666667,40.48,38.24,5.08,2.54,528.2918334,2570.775,-0.2051045,0.97874008,4,99
12/19/2020,99,175,147,299,185.6666667,286.72,118.94,58.07,190.21,101.18,240.81,158.84,198.59,176.6266667,91.72,66.45,85.67333333,28.19,28.64,1.39,4.413333333,464.99775,1777.633333,-0.18822671,0.982125606,5,283
12/20/2020,283,99,175,494.04,239,264,126.53,118.94,58.07,135.4633333,130.23,240.81,158.84,188.3533333,98.85,91.72,77.26666667,17.25,18.9,6.77,5.49,580.6529999,1554.7,-0.171293144,0.985220107,6,335
12/21/2020,335,283,99,362,365,280.4285714,160.92,126.53,118.94,149.7266667,194.02,130.23,240.81,153.0766667,41.23,98.85,61.56333333,11.26,11.44333333,8.31,7.44,473.06025,1591.4,-0.154308821,0.988022666,0,477
12/22/2020,477,335,283,447,425,282.7142857,161.73,160.92,126.53,173.7166667,134.98,194.02,130.23,169.8966667,44.61,41.23,32.33666667,5.82,7.756666667,7.24,6.85,716.2541666,2434.211111,-0.137278772,0.990532452,1,463
12/23/2020,463,477,335,147,409,302.7142857,198.5,161.73,160.92,171.5866667,180.69,134.98,194.02,199.26,11.17,44.61,29.77333333,6.19,13.1,5,5.853333333,864.0802501,1935.145833,-0.120208045,0.992748722,2,287
12/25/2020,287,463,477,175,286,293.1428571,154.53,198.5,161.73,139.2066667,282.11,180.69,134.98,181.45,33.54,11.17,40.22333333,27.29,27.40666667,5.32,4.66,179.7755,2451.805556,-0.085964799,0.996298175,4,108
12/26/2020,108,287,463,99,289.6666667,346.7142857,64.59,154.53,198.5,122.1166667,81.55,282.11,180.69,193.2133333,75.96,33.54,64.75666667,48.74,29.09,3.66,4.873333333,620.8198334,3029.565972,-0.068802427,0.997630305,5,474
12/29/2020,474,108,287,283,336.6666667,367.4285714,147.23,64.59,154.53,106.0566667,215.98,81.55,282.11,108.1833333,84.77,75.96,85.8,11.24,28.54666667,5.64,3.553333333,420.0825,2949.772916,-0.017213356,0.999851839,1,428
12/30/2020,428,474,108,335,321.3333333,328.4285714,106.35,147.23,64.59,122.74,27.02,215.98,81.55,103.5266667,96.67,84.77,73.1,25.66,25.02333333,1.36,3.94,397.4186667,1764.728925,6.43E-16,1,2,62
12/31/2020,62,428,474,477,240.6666667,293.4285714,114.64,106.35,147.23,130.5733333,67.58,27.02,215.98,48.17666667,37.86,96.67,55.80666667,38.17,26.97666667,4.82,2.886666667,765.846,2530.089796,0.017213356,0.999851839,3,232
1/1/2021,232,62,428,463,240.6666667,288.4285714,170.73,114.64,106.35,113.0466667,49.93,67.58,27.02,56.28,32.89,37.86,27.73333333,17.1,23.43666667,2.48,4.84,229.86675,1852.881944,0.017213356,0.999851839,4,428
1/2/2021,428,232,62,287,246.6666667,258.8571429,53.77,170.73,114.64,87.04333333,51.33,49.93,67.58,102.94,12.45,32.89,43.77333333,15.04,22.64333333,7.22,3.936666667,113.553,2677.888889,0.034421612,0.999407401,5,80
1/3/2021,80,428,232,108,295.6666667,297.5714286,36.63,53.77,170.73,58.41666667,207.56,51.33,49.93,112.2733333,85.98,12.45,49.17333333,35.79,21.59,2.11,3.68,245.3579167,3505.911111,0.051619667,0.998666816,6,379
1/4/2021,379,80,428,474,265,277.8571429,84.85,36.63,53.77,79.57,77.93,207.56,51.33,189.8566667,49.09,85.98,55.50666667,13.94,31.66333333,1.71,2.043333333,351.69,3584,0.068802427,0.997630305,0,336
1/5/2021,336,379,80,428,286.6666667,237.4285714,117.23,84.85,36.63,129.58,284.08,77.93,207.56,191.2966667,31.45,49.09,41.00333333,45.26,35.01666667,2.31,4.386666667,628.4220001,3319.25,0.085964799,0.996298175,1,145
1/6/2021,145,336,379,62,322.6666667,298.1428571,186.66,117.23,84.85,105.33,211.88,284.08,77.93,225.2933333,42.47,31.45,33.39,45.85,46.40666667,9.14,6.226666667,36.3,2474.797917,0.103101697,0.99467082,2,487
1/7/2021,487,145,336,232,247.6666667,280.8571429,12.1,186.66,117.23,76.86,179.92,211.88,284.08,186.3533333,26.25,42.47,40.17333333,48.11,41.55333333,7.23,6.416666667,113.7565,2161.820139,0.120208045,0.992748722,3,111
1/8/2021,111,487,145,428,254.3333333,243.2857143,31.82,12.1,186.66,37.88666667,167.26,179.92,211.88,190.94,51.8,26.25,45.40333333,30.7,38.04333333,2.88,6.576666667,296.395,2119.425,0.137278772,0.990532452,4,165
1/9/2021,165,111,487,80,95,233.1428571,69.74,31.82,12.1,88.32333333,225.64,167.26,179.92,174.7233333,58.16,51.8,45.1,35.32,25.88333333,9.62,6.213333333,876.9670001,1908.295833,0.154308821,0.988022666,5,9
1/10/2021,9,165,111,379,108.3333333,200.5714286,163.41,69.74,31.82,131.77,131.27,225.64,167.26,187.8766667,25.34,58.16,53.61,11.63,23.76333333,6.14,6.446666667,572.9653333,1583.588889,0.171293144,0.985220107,6,151
1/11/2021,151,9,165,336,64.66666667,157.4285714,162.16,163.41,69.74,163.7033333,206.72,131.27,225.64,137.47,77.33,25.34,53.21666667,24.34,27.49666667,3.58,5.496666667,693.8885001,1704.533333,0.18822671,0.982125606,0,34
1/12/2021,34,151,9,145,213.3333333,201.7142857,165.54,162.16,163.41,132.7466667,74.42,206.72,131.27,129.0433333,56.98,77.33,63.45333333,46.52,27.63333333,6.77,3.51,197.512,1772.020833,0.2051045,0.97874008,1,455
1/13/2021,455,34,151,487,282,183.1428571,70.54,165.54,162.16,90.96333333,105.99,74.42,206.72,69.06666667,56.05,56.98,48.48,12.04,33.67666667,0.18,3.253333333,125.7675,1758.798611,0.221921513,0.975064532,2,357
1/14/2021,357,455,34,111,351,201.7142857,36.81,70.54,165.54,86.58333333,26.79,105.99,74.42,62.49666667,32.41,56.05,54.82333333,42.47,28.08666667,2.81,2.41,709.9299999,1842.99375,0.238672766,0.971100052,3,241
1/15/2021,241,357,455,165,279,212.2857143,152.4,36.81,70.54,74.54666667,54.71,26.79,105.99,102.1266667,76.01,32.41,44.25333333,29.75,28.03,4.24,3.676666667,158.9518333,1579.068687,0.255353295,0.966847814,4,239
1/16/2021,239,241,357,9,305.6666667,273.4285714,34.43,152.4,36.81,106.6166667,224.88,54.71,26.79,140.4566667,24.34,76.01,59.26333333,11.87,20.40333333,3.98,3.733333333,593.0475,1582.680555,0.271958158,0.962309077,5,437
1/17/2021,437,239,241,151,307,286.8571429,133.02,34.43,152.4,105.3366667,141.78,224.88,54.71,132.63,77.44,24.34,56.75333333,19.59,19.4,2.98,2.526666667,594.24,1562.283333,0.288482433,0.957485188,6,245
1/18/2021,245,437,239,34,347,333.2857143,148.56,133.02,34.43,148.2433333,31.23,141.78,224.88,128.0766667,68.48,77.44,76.25666667,26.74,24.99333333,0.62,3,697.46625,2015.652777,0.304921225,0.952377576,0,359
1/19/2021,359,245,437,455,240,284.8571429,163.15,148.56,133.02,130.0333333,211.22,31.23,141.78,94.78333333,82.85,68.48,75.35,28.65,20.91,5.4,5.01,751.89075,2006.666666,0.321269662,0.946987753,1,116
1/20/2021,116,359,245,357,237,267.5714286,78.39,163.15,148.56,101.92,41.9,211.22,31.23,127.4166667,74.72,82.85,67.29333333,7.34,27.88,9.01,7.27,435.0905,2042.727777,0.3375229,0.941317318,2,236
1/21/2021,236,116,359,241,171.3333333,256.2857143,64.22,78.39,163.15,78.05333333,129.13,41.9,211.22,84.86,44.31,74.72,68.5,47.65,29.14666667,7.4,6.213333333,330.3429166,2669.23125,0.353676122,0.935367949,3,162
1/26/2021,162,236,116,239,158.3333333,233.1428571,91.55,64.22,78.39,64.21333333,83.55,129.13,41.9,105.2233333,86.47,44.31,52.59,32.45,37.52333333,2.23,6.276666667,158.23375,2057.027777,0.432775593,0.901501684,1,77
1/27/2021,77,162,236,437,220.3333333,231,36.87,91.55,64.22,85.64666667,102.99,83.55,129.13,127.4733333,26.99,86.47,60.38,32.47,26.81666667,9.2,6.243333333,561.204,2588.177083,0.448229342,0.893918597,2,422
